Timestamp,Temperature,Gas,Humidity,Pressure,Altitude,Visible Light,IR Light
47.6991,25.8,114056,41.1,1011.5,14.7,42.0,48.0
47.9991,25.8,115445,41.1,1011.5,14.7,46.0,48.0
48.2991,25.8,115133,41.1,1011.5,14.7,40.0,46.0
48.599,25.8,115680,41.1,1011.5,14.7,40.0,48.0
48.899,25.8,116708,41.1,1011.5,14.7,49.0,55.0
49.199,25.8,116152,41.0,1011.5,14.7,52.0,60.0
49.499,25.8,117755,41.0,1011.5,14.7,55.0,65.0
49.799,25.8,117350,41.0,1011.5,14.7,56.0,65.0
50.099,25.8,117755,41.0,1011.5,14.7,56.0,65.0
50.399,25.8,118081,41.0,1011.5,14.7,57.0,65.0
50.699,25.8,117593,41.0,1011.5,14.7,58.0,64.0
50.999,25.8,117674,41.0,1011.5,14.7,58.0,64.0
51.2989,25.8,116868,41.1,1011.5,14.7,56.0,65.0
51.5989,25.8,117755,41.2,1011.5,14.7,58.0,64.0
51.8989,25.8,118491,41.3,1011.5,14.7,56.0,65.0
52.1989,25.8,120413,41.4,1011.5,14.7,56.0,65.0
52.4989,25.8,119319,41.4,1011.5,14.7,56.0,65.0
52.7989,25.7,119570,41.5,1011.5,14.7,56.0,65.0
53.0989,25.7,119738,41.5,1011.5,14.8,59.0,64.0
53.3989,25.7,120669,41.5,1011.5,14.8,56.0,65.0
53.6988,25.7,121011,41.6,1011.5,14.7,58.0,64.0
53.9988,25.7,121442,41.6,1011.5,14.7,58.0,64.0
54.2988,25.7,121875,41.6,1011.5,14.7,56.0,65.0
54.5988,25.7,121442,41.6,1011.5,14.6,57.0,64.0
54.8988,25.7,121183,41.6,1011.5,14.6,57.0,64.0
55.1988,25.7,121788,41.7,1011.5,14.7,56.0,65.0
55.4988,25.7,122752,41.7,1011.5,14.7,58.0,64.0
55.7988,25.7,123284,41.7,1011.5,14.7,58.0,63.0
56.0987,25.7,124271,41.7,1011.5,14.7,41.0,48.0
56.3987,25.7,124091,41.7,1011.5,14.7,49.0,53.0
56.6987,25.7,124091,41.7,1011.5,14.6,53.0,57.0
56.9987,25.7,124543,41.7,1011.5,14.7,58.0,64.0
57.2987,25.7,124453,41.8,1011.5,14.8,58.0,65.0
57.5987,25.7,125367,41.9,1011.5,14.8,57.0,63.0
57.8987,25.7,125091,42.0,1011.5,14.8,58.0,62.0
58.1987,25.7,125644,42.0,1011.5,14.8,54.0,60.0
58.4986,25.7,125644,42.0,1011.5,14.8,53.0,60.0
58.7986,25.7,126576,42.0,1011.5,14.7,56.0,62.0
59.0986,25.7,126764,42.1,1011.5,14.8,56.0,62.0
59.3986,25.7,127521,42.1,1011.5,14.8,55.0,60.0
59.6986,25.7,127521,42.1,1011.5,14.8,54.0,59.0
59.9986,25.7,128096,42.0,1011.5,14.8,55.0,61.0
60.2986,25.7,128675,42.0,1011.5,14.7,56.0,62.0
60.5986,25.6,129162,41.9,1011.5,14.8,56.0,62.0
60.8985,25.6,129260,41.9,1011.5,14.9,57.0,59.0
61.1985,25.6,130048,41.8,1011.5,14.8,53.0,59.0
61.4985,25.6,130048,41.8,1011.5,14.9,56.0,58.0
61.7985,25.6,130545,41.7,1011.5,14.8,55.0,60.0
62.0985,25.6,131046,41.7,1011.5,14.8,54.0,57.0
62.3985,25.6,131046,41.7,1011.5,14.8,54.0,63.0
62.6985,25.6,131349,41.6,1011.5,14.8,51.0,59.0
62.9985,25.6,132060,41.6,1011.5,14.8,58.0,62.0
63.2984,25.6,131856,41.6,1011.5,14.8,59.0,62.0
63.5984,25.6,132265,41.6,1011.5,14.8,58.0,63.0
63.8984,25.6,132470,41.6,1011.5,14.8,58.0,65.0
64.1984,25.6,132470,41.6,1011.5,14.8,58.0,65.0
64.4984,25.6,133194,41.6,1011.5,14.9,58.0,65.0
64.7984,25.6,133298,41.6,1011.5,14.9,53.0,65.0
65.0984,25.6,132676,41.6,1011.5,14.9,55.0,62.0
65.3984,25.6,132368,41.6,1011.5,14.8,58.0,65.0
65.6984,25.6,132883,41.6,1011.5,14.8,59.0,65.0
65.9984,25.6,132883,41.7,1011.5,14.8,58.0,65.0
66.2983,25.6,133611,41.7,1011.5,14.8,56.0,65.0
66.5983,25.6,134136,41.8,1011.5,14.8,56.0,65.0
66.8983,25.6,134453,41.8,1011.5,14.8,57.0,65.0
67.1983,25.6,134453,41.8,1011.5,14.9,56.0,65.0
67.4983,25.6,135306,41.8,1011.5,14.8,58.0,64.0
67.7983,25.6,135629,41.8,1011.5,14.8,59.0,64.0
68.0983,25.6,136496,41.8,1011.5,14.9,55.0,65.0
68.3983,25.6,136170,41.8,1011.5,14.8,57.0,62.0
68.6982,25.6,136715,41.8,1011.5,14.8,56.0,62.0
68.9982,25.6,137375,41.7,1011.5,14.9,53.0,60.0
69.2982,25.6,136170,41.7,1011.5,14.9,55.0,60.0
69.5982,25.6,135092,41.9,1011.5,15.0,53.0,61.0
69.8982,25.6,134985,42.1,1011.5,14.9,42.0,48.0
70.1982,25.6,135845,42.3,1011.5,14.8,42.0,44.0
70.4982,25.6,133507,42.5,1011.5,14.8,19.0,27.0
70.7982,25.6,125091,43.3,1011.5,14.7,11.0,14.0
71.0981,25.7,117269,45.2,1011.5,14.7,15.0,22.0
71.3981,25.8,111814,47.7,1011.5,14.5,19.0,23.0
71.6981,25.8,109098,50.0,1011.5,14.4,31.0,44.0
71.9981,25.8,114209,51.0,1011.5,14.4,34.0,42.0
72.2981,25.8,118573,51.2,1011.5,14.4,46.0,48.0
72.5981,25.8,119069,51.1,1011.5,14.3,36.0,36.0
72.8981,25.9,119990,51.1,1011.5,14.3,36.0,36.0
73.1981,25.9,120840,51.2,1011.5,14.3,33.0,39.0
73.498,25.9,123731,51.0,1011.5,14.3,34.0,39.0
73.798,25.8,126952,50.5,1011.5,14.3,34.0,41.0
74.098,25.8,128772,49.8,1011.5,14.4,33.0,37.0
74.398,25.8,130147,49.1,1011.5,14.4,1.0,2.0
74.698,25.8,131856,48.6,1011.5,14.4,1.0,2.0
74.998,25.8,131046,48.3,1011.5,14.4,1.0,3.0
75.298,25.8,132265,48.0,1011.5,14.4,32.0,44.0
75.598,25.7,132470,47.7,1011.5,14.4,32.0,44.0
75.898,25.7,133507,47.4,1011.5,14.5,32.0,43.0
76.1979,25.7,135521,47.0,1011.5,14.5,8.0,10.0
76.4979,25.7,134772,46.7,1011.5,14.5,6.0,8.0
76.7979,25.7,132676,46.5,1011.5,14.5,32.0,39.0
77.0979,25.7,132780,46.3,1011.5,14.5,55.0,65.0
77.3979,25.7,134665,46.2,1011.5,14.5,56.0,62.0
77.6979,25.7,136278,46.0,1011.5,14.4,35.0,43.0
77.9979,25.7,136935,45.6,1011.5,14.4,34.0,41.0
78.2979,25.7,137819,45.3,1011.5,14.4,56.0,62.0
78.5978,25.7,139168,45.0,1011.5,14.4,59.0,63.0
78.8978,25.7,139509,44.8,1011.5,14.4,33.0,40.0
79.1978,25.7,139852,44.6,1011.5,14.3,34.0,41.0
79.4978,25.7,132163,44.4,1011.5,14.3,34.0,41.0
79.7978,25.7,131450,44.5,1011.5,14.2,39.0,47.0
80.0978,25.7,134136,44.7,1011.5,14.2,53.0,62.0
80.3978,25.7,136387,44.9,1011.5,14.2,54.0,63.0
80.6978,25.7,138154,44.9,1011.5,14.3,53.0,61.0
80.9977,25.7,139737,44.8,1011.5,14.3,54.0,64.0
81.2977,25.7,140891,44.7,1011.5,14.3,43.0,47.0
81.5977,25.7,142182,44.5,1011.5,14.4,40.0,49.0
81.8977,25.7,142658,44.3,1011.5,14.4,45.0,49.0
82.1977,25.7,143256,44.1,1011.5,14.5,42.0,51.0
82.4977,25.7,144225,43.9,1011.5,14.4,43.0,51.0
82.7977,25.7,144960,43.8,1011.5,14.5,42.0,52.0
83.0977,25.7,144837,43.6,1011.5,14.4,54.0,61.0
83.3976,25.7,145454,43.4,1011.5,14.4,46.0,48.0
83.6976,25.7,145702,43.3,1011.5,14.4,38.0,42.0
83.9976,25.7,145702,43.1,1011.5,14.4,40.0,49.0
84.2976,25.6,146327,43.0,1011.5,14.4,43.0,46.0
84.5976,25.6,146327,42.9,1011.5,14.4,41.0,47.0
84.8976,25.6,147084,42.8,1011.5,14.4,39.0,47.0
85.1976,25.6,147084,42.7,1011.5,14.4,33.0,43.0
85.4976,25.6,147465,42.6,1011.5,14.4,40.0,46.0
85.7975,25.6,147592,42.6,1011.5,14.5,39.0,48.0
86.0975,25.6,147592,42.5,1011.5,14.5,43.0,46.0
86.3975,25.6,147976,42.5,1011.5,14.4,41.0,47.0
86.6975,25.6,147592,42.4,1011.5,14.4,40.0,47.0
86.9975,25.6,147465,42.5,1011.5,14.5,39.0,47.0
87.2975,25.6,148233,42.5,1011.5,14.5,42.0,46.0
87.5975,25.6,148750,42.5,1011.5,14.5,40.0,47.0
87.8975,25.6,148621,42.5,1011.5,14.5,42.0,46.0
88.1975,25.6,149401,42.5,1011.5,14.5,40.0,46.0
88.4974,25.6,149663,42.4,1011.5,14.4,41.0,45.0
88.7974,25.6,150190,42.4,1011.5,14.5,41.0,45.0
89.0974,25.6,150058,42.3,1011.5,14.5,42.0,47.0
89.3974,25.6,150455,42.3,1011.5,14.6,40.0,48.0
89.6974,25.6,151255,42.3,1011.5,14.5,41.0,47.0
89.9974,25.6,151255,42.2,1011.5,14.5,39.0,48.0
90.2974,25.6,150854,42.1,1011.5,14.5,42.0,46.0
90.5974,25.6,152335,42.1,1011.5,14.5,33.0,44.0
90.8973,25.6,151255,42.1,1011.5,14.5,39.0,46.0
91.1973,25.6,152335,42.1,1011.5,14.6,41.0,46.0
91.4973,25.6,152064,42.0,1011.5,14.6,41.0,46.0
91.7973,25.6,152881,42.0,1011.5,14.5,40.0,46.0
92.0973,25.6,152471,42.0,1011.5,14.6,40.0,47.0
92.3973,25.6,152744,42.0,1011.5,14.6,37.0,44.0
92.6973,25.6,152608,42.0,1011.5,14.6,41.0,46.0
92.9973,25.5,152744,41.9,1011.5,14.6,40.0,46.0
93.2972,25.5,153293,42.0,1011.5,14.6,38.0,47.0
93.5972,25.5,153018,41.9,1011.5,14.6,39.0,47.0
93.8972,25.5,153846,41.9,1011.5,14.7,27.0,32.0
94.1972,25.5,154402,41.9,1011.5,14.7,29.0,34.0
94.4972,25.5,153155,42.0,1011.5,14.7,28.0,32.0
94.7972,25.5,153569,42.0,1011.5,14.7,43.0,48.0
95.0972,25.5,153018,42.1,1011.5,14.7,44.0,54.0
95.3972,25.5,153707,42.1,1011.5,14.7,42.0,50.0
95.6971,25.5,154124,42.1,1011.5,14.7,44.0,49.0
95.9971,25.5,154402,42.1,1011.5,14.7,45.0,50.0
96.2971,25.5,154682,42.1,1011.5,14.6,45.0,50.0
96.5971,25.5,154963,42.1,1011.5,14.6,45.0,50.0
96.8971,25.5,154823,42.1,1011.5,14.5,41.0,52.0
97.1971,25.5,155386,42.1,1011.5,14.6,44.0,51.0
97.4971,25.5,155245,42.1,1011.5,14.6,44.0,51.0
97.7971,25.5,155386,42.0,1011.5,14.6,46.0,50.0
98.097,25.5,156097,42.0,1011.5,14.6,46.0,50.0
98.397,25.5,156097,42.0,1011.5,14.6,49.0,55.0
98.697,25.5,156527,42.0,1011.5,14.6,52.0,58.0
98.997,25.5,156097,42.0,1011.5,14.6,51.0,58.0
99.297,25.5,155954,42.0,1011.5,14.6,49.0,54.0
99.597,25.5,156097,42.0,1011.5,14.6,44.0,51.0
99.897,25.5,156814,42.0,1011.5,14.6,61.0,66.0
100.197,25.5,150721,42.0,1011.5,14.6,53.0,59.0
100.497,25.5,147211,42.2,1011.5,14.6,59.0,63.0
100.797,25.5,149271,42.5,1011.5,14.6,54.0,63.0
101.097,25.5,151255,42.7,1011.5,14.6,51.0,60.0
101.397,25.5,150588,42.9,1011.5,14.6,54.0,61.0
101.697,25.5,151389,43.0,1011.5,14.6,52.0,60.0
101.997,25.5,151255,43.1,1011.5,14.6,60.0,67.0
102.297,25.5,152335,43.1,1011.5,14.7,61.0,67.0
102.597,25.5,152744,43.2,1011.5,14.7,60.0,67.0
102.897,25.5,153293,43.3,1011.5,14.7,61.0,66.0
103.197,25.5,153707,43.4,1011.5,14.6,59.0,67.0
103.497,25.4,154402,43.4,1011.5,14.6,58.0,66.0
103.797,25.4,155104,43.3,1011.5,14.6,58.0,65.0
104.097,25.4,156097,43.3,1011.5,14.7,58.0,65.0
104.397,25.4,156383,43.2,1011.5,14.6,59.0,65.0
104.697,25.4,156670,43.1,1011.5,14.6,61.0,66.0
104.997,25.4,156670,43.1,1011.5,14.6,61.0,66.0
105.297,25.4,157975,43.0,1011.5,14.6,61.0,66.0
105.597,25.4,158562,42.9,1011.5,14.7,60.0,67.0
105.897,25.4,158415,42.9,1011.5,14.6,61.0,67.0
106.197,25.4,157829,42.9,1011.5,14.6,63.0,65.0
106.497,25.4,157829,42.9,1011.5,14.6,61.0,66.0
106.797,25.4,156527,43.0,1011.5,14.6,60.0,65.0
107.097,25.4,156527,43.2,1011.5,14.6,60.0,65.0
107.397,25.4,157103,43.3,1011.5,14.6,61.0,66.0
107.697,25.4,157683,43.4,1011.5,14.6,60.0,65.0
107.997,25.4,157393,43.4,1011.5,14.6,52.0,65.0
108.297,25.4,158710,43.3,1011.5,14.6,62.0,66.0
108.597,25.4,159600,43.3,1011.5,14.5,62.0,68.0
108.897,25.4,158562,43.2,1011.5,14.5,62.0,67.0
109.197,25.4,158710,43.3,1011.5,14.6,61.0,68.0
109.497,25.4,160050,43.3,1011.5,14.6,62.0,67.0
109.797,25.4,158415,43.3,1011.5,14.6,63.0,67.0
110.097,25.4,159451,43.3,1011.5,14.6,63.0,66.0
110.397,25.4,160955,43.3,1011.5,14.6,62.0,67.0
110.697,25.4,159451,43.2,1011.5,14.6,63.0,67.0
110.997,25.4,158858,43.2,1011.5,14.6,62.0,67.0
111.297,25.4,159600,43.4,1011.5,14.6,61.0,68.0
111.596,25.4,159900,43.4,1011.5,14.6,63.0,67.0
111.896,25.4,159750,43.4,1011.5,14.7,62.0,67.0
112.196,25.4,160652,43.4,1011.5,14.7,61.0,68.0
112.496,25.4,160955,43.3,1011.5,14.7,62.0,67.0
112.796,25.4,161871,43.2,1011.5,14.7,63.0,68.0
113.096,25.4,162179,43.1,1011.5,14.7,61.0,69.0
113.396,25.4,162025,43.0,1011.5,14.7,57.0,65.0
113.696,25.4,162953,43.0,1011.5,14.7,62.0,70.0
113.996,25.4,161871,42.9,1011.5,14.7,62.0,70.0
114.296,25.4,162488,42.9,1011.5,14.7,63.0,69.0
114.596,25.4,162642,42.8,1011.5,14.7,63.0,69.0
114.896,25.4,162953,42.8,1011.5,14.7,63.0,69.0
